t,tick,state,px,py,pz,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,forces,forcesNames,cnx,cny,cnz,hasContact,penetration,vSlip
49.425000,5931,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
49.433333,5932,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
49.441667,5933,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
49.450000,5934,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
49.458333,5935,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
49.466667,5936,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
49.475000,5937,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
49.483333,5938,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
49.491667,5939,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
49.500000,5940,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
49.508333,5941,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
49.516667,5942,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
49.525000,5943,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
49.533333,5944,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
49.541667,5945,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
49.550000,5946,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
49.558333,5947,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
49.566667,5948,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
49.575000,5949,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
49.583333,5950,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
49.591667,5951,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
49.600000,5952,REST,42.102891,0.109000,48.617591,-0.165792,-0.842340,0.254882,0.444985,0.000000,0.000000,0.000000,0.000000,0.540565,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
